0.0331018
0.00287769
0.00284957
0.00274836
0.00289886
0.00278496
0.00289638
0.00275924
0.00287819
0.00290698
0.00284985
0.00279134
0.00293549
0.00291181
0.00285963
0.00287427
0.00285953
0.00284314
0.00293543
0.00284888
0.00277721
0.00280585
0.00282723
0.00282642
0.00266636
0.00288738
0.00277015
0.00287399
0.00281865
0.00303462
0.00282571
0.00268331
0.00280482
0.0026918
0.0027873
0.0032125
0.00309397
0.00288773
0.00285793
0.00300827
0.00294993
0.00283115
0.00294565
0.00294778
0.00318629
0.00295279
0.00299635
0.00299339
0.00309459
0.00284677
0.00300839
0.00288483
0.00313443
0.00302464
0.00310154
0.00319092
0.00297594
0.00316722
0.00281705
0.00299454
0.00296809
0.00281239
0.00283543
0.00280359
0.00313169
0.00286979
0.00300791
0.00291697
0.00273535
0.00278191
0.00273044
0.00293503
0.00270873
0.00286243
0.00279921
0.00291
0.00284136
0.00271005
0.00281929
0.00280685
0.00268559
0.00269825
0.00276227
0.00281122
0.00280415
0.00278259
0.0027528
0.00298604
0.00291649
0.00297207
0.00284979
0.00271988
0.00284662
0.00287825
0.00278002
0.00287261
0.0027535
0.00272387
0.0027494
0.00277763
